Sampled_PSU;Pik;Size_Stratum;STRATUM;PSU_ID;PSU_MOS;PSU_MOS.1;ALLOC;threshold;final_populationdom;sampling_fraction;SR;SizeSR;stratum;N_PSU_Stratum;PSU_final_sample_unit;nSR
1;0.339067505042117;8429;15000;291;2858;2858;988;9432.69230769231;186390;0.00530071355759429;0;0;1500016;3;45;1
0;0.335508363981492;8429;15000;119;2828;2828;988;9432.69230769231;186390;0.00530071355759429;0;0;1500016;3;0;0
0;0.325424130976391;8429;15000;286;2743;2743;988;9432.69230769231;186390;0.00530071355759429;0;0;1500016;3;0;0
1;0.335475101939948;8093;15000;156;2715;2715;988;9432.69230769231;186390;0.00530071355759429;0;0;1500017;3;43;1
0;0.334733720499197;8093;15000;233;2709;2709;988;9432.69230769231;186390;0.00530071355759429;0;0;1500017;3;0;0
0;0.329791177560855;8093;15000;254;2669;2669;988;9432.69230769231;186390;0.00530071355759429;0;0;1500017;3;0;0
1;0.252387318563789;10472;15000;283;2643;2643;988;9432.69230769231;186390;0.00530071355759429;0;0;1500018;4;56;1
0;0.252291825821238;10472;15000;224;2642;2642;988;9432.69230769231;186390;0.00530071355759429;0;0;1500018;4;0;0
0;0.25124140565317;10472;15000;268;2631;2631;988;9432.69230769231;186390;0.00530071355759429;0;0;1500018;4;0;0
0;0.244079449961803;10472;15000;202;2556;2556;988;9432.69230769231;186390;0.00530071355759429;0;0;1500018;4;0;0
1;0.261914848549036;9442;15000;199;2473;2473;988;9432.69230769231;186390;0.00530071355759429;0;0;1500019;4;50;1
0;0.254395255242533;9442;15000;125;2402;2402;988;9432.69230769231;186390;0.00530071355759429;0;0;1500019;4;0;0
0;0.245922474052108;9442;15000;180;2322;2322;988;9432.69230769231;186390;0.00530071355759429;0;0;1500019;4;0;0
0;0.237767422156323;9442;15000;217;2245;2245;988;9432.69230769231;186390;0.00530071355759429;0;0;1500019;4;0;0
0;0.254402895054282;8290;15000;150;2109;2109;988;9432.69230769231;186390;0.00530071355759429;0;0;1500020;4;0;0
0;0.250784077201448;8290;15000;281;2079;2079;988;9432.69230769231;186390;0.00530071355759429;0;0;1500020;4;0;0
1;0.248250904704463;8290;15000;182;2058;2058;988;9432.69230769231;186390;0.00530071355759429;0;0;1500020;4;44;1
0;0.246562123039807;8290;15000;184;2044;2044;988;9432.69230769231;186390;0.00530071355759429;0;0;1500020;4;0;0
0;0.500912191639565;12607;15000;198;6315;6315;988;9432.69230769231;186390;0.00530071355759429;0;0;150005;2;0;0
1;0.499087808360435;12607;15000;130;6292;6292;988;9432.69230769231;186390;0.00530071355759429;0;0;150005;2;67;1
1;0.509742662172161;12163;15000;162;6200;6200;988;9432.69230769231;186390;0.00530071355759429;0;0;150006;2;64;1
0;0.490257337827839;12163;15000;270;5963;5963;988;9432.69230769231;186390;0.00530071355759429;0;0;150006;2;0;0
1;0.504437417117209;9803;15000;269;4945;4945;988;9432.69230769231;186390;0.00530071355759429;0;0;150007;2;52;1
0;0.495562582882791;9803;15000;285;4858;4858;988;9432.69230769231;186390;0.00530071355759429;0;0;150007;2;0;0
0;0.513195854257934;9359;15000;197;4803;4803;988;9432.69230769231;186390;0.00530071355759429;0;0;150008;2;0;0
1;0.486804145742066;9359;15000;288;4556;4556;988;9432.69230769231;186390;0.00530071355759429;0;0;150008;2;50;1
0;0.500110204981265;9074;15000;123;4538;4538;988;9432.69230769231;186390;0.00530071355759429;0;0;150009;2;0;0
1;0.499889795018735;9074;15000;276;4536;4536;988;9432.69230769231;186390;0.00530071355759429;0;0;150009;2;48;1
0;0.110772301380496;18037;16000;273;1998;1998;288;18891.6666666667;108816;0.00264666960741068;0;0;160001;10;0;0
0;0.106669623551588;18037;16000;191;1924;1924;288;18891.6666666667;108816;0.00264666960741068;0;0;160001;10;0;0
1;0.10450740145257;18037;16000;203;1885;1885;288;18891.6666666667;108816;0.00264666960741068;0;0;160001;10;48;1
0;0.1012363475079;18037;16000;278;1826;1826;288;18891.6666666667;108816;0.00264666960741068;0;0;160001;10;0;0
0;0.100293840439097;18037;16000;251;1809;1809;288;18891.6666666667;108816;0.00264666960741068;0;0;160001;10;0;0
0;0.0981316183400787;18037;16000;248;1770;1770;288;18891.6666666667;108816;0.00264666960741068;0;0;160001;10;0;0
0;0.0966901369407329;18037;16000;143;1744;1744;288;18891.6666666667;108816;0.00264666960741068;0;0;160001;10;0;0
0;0.0966901369407329;18037;16000;263;1744;1744;288;18891.6666666667;108816;0.00264666960741068;0;0;160001;10;0;0
0;0.095858513056495;18037;16000;211;1729;1729;288;18891.6666666667;108816;0.00264666960741068;0;0;160001;10;0;0
0;0.0891500803903088;18037;16000;139;1608;1608;288;18891.6666666667;108816;0.00264666960741068;0;0;160001;10;0;0
0;0.0914435755465495;17519;16000;267;1602;1602;288;18891.6666666667;108816;0.00264666960741068;0;0;160002;12;0;0
1;0.0912723328957132;17519;16000;284;1599;1599;288;18891.6666666667;108816;0.00264666960741068;0;0;160002;12;46;1
0;0.0872766710428677;17519;16000;275;1529;1529;288;18891.6666666667;108816;0.00264666960741068;0;0;160002;12;0;0
0;0.086020891603402;17519;16000;196;1507;1507;288;18891.6666666667;108816;0.00264666960741068;0;0;160002;12;0;0
0;0.084536788629488;17519;16000;271;1481;1481;288;18891.6666666667;108816;0.00264666960741068;0;0;160002;12;0;0
0;0.0840230606769793;17519;16000;227;1472;1472;288;18891.6666666667;108816;0.00264666960741068;0;0;160002;12;0;0
0;0.0804840458930304;17519;16000;142;1410;1410;288;18891.6666666667;108816;0.00264666960741068;0;0;160002;12;0;0
0;0.0796278326388492;17519;16000;127;1395;1395;288;18891.6666666667;108816;0.00264666960741068;0;0;160002;12;0;0
0;0.0789428620355043;17519;16000;118;1383;1383;288;18891.6666666667;108816;0.00264666960741068;0;0;160002;12;0;0
0;0.0789428620355043;17519;16000;238;1383;1383;288;18891.6666666667;108816;0.00264666960741068;0;0;160002;12;0;0
0;0.0787716193846681;17519;16000;124;1380;1380;288;18891.6666666667;108816;0.00264666960741068;0;0;160002;12;0;0
0;0.0786574576174439;17519;16000;141;1378;1378;288;18891.6666666667;108816;0.00264666960741068;0;0;160002;12;0;0
0;0.0765725216608529;17774;16000;274;1361;1361;288;18891.6666666667;108816;0.00264666960741068;0;0;160003;14;0;0
0;0.0752784966805446;17774;16000;287;1338;1338;288;18891.6666666667;108816;0.00264666960741068;0;0;160003;14;0;0
0;0.0746033532125577;17774;16000;258;1326;1326;288;18891.6666666667;108816;0.00264666960741068;0;0;160003;14;0;0
0;0.0735906380105772;17774;16000;237;1308;1308;288;18891.6666666667;108816;0.00264666960741068;0;0;160003;14;0;0
1;0.073084280409587;17774;16000;282;1299;1299;288;18891.6666666667;108816;0.00264666960741068;0;0;160003;14;47;1
0;0.0724653988972657;17774;16000;219;1288;1288;288;18891.6666666667;108816;0.00264666960741068;0;0;160003;14;0;0
0;0.0722966130302689;17774;16000;223;1285;1285;288;18891.6666666667;108816;0.00264666960741068;0;0;160003;14;0;0
0;0.071621469562282;17774;16000;176;1273;1273;288;18891.6666666667;108816;0.00264666960741068;0;0;160003;14;0;0
0;0.0707212782716327;17774;16000;136;1257;1257;288;18891.6666666667;108816;0.00264666960741068;0;0;160003;14;0;0
0;0.0706650163159671;17774;16000;261;1256;1256;288;18891.6666666667;108816;0.00264666960741068;0;0;160003;14;0;0
0;0.068808371779003;17774;16000;256;1223;1223;288;18891.6666666667;108816;0.00264666960741068;0;0;160003;14;0;0
0;0.0684708000450096;17774;16000;177;1217;1217;288;18891.6666666667;108816;0.00264666960741068;0;0;160003;14;0;0
0;0.0667829413750422;17774;16000;204;1187;1187;288;18891.6666666667;108816;0.00264666960741068;0;0;160003;14;0;0
0;0.0650388207494093;17774;16000;243;1156;1156;288;18891.6666666667;108816;0.00264666960741068;0;0;160003;14;0;0
0;0.0611875066624027;18762;16000;168;1148;1148;288;18891.6666666667;108816;0.00264666960741068;0;0;160004;18;0;0
0;0.0609743097750773;18762;16000;151;1144;1144;288;18891.6666666667;108816;0.00264666960741068;0;0;160004;18;0;0
0;0.0609210105532459;18762;16000;220;1143;1143;288;18891.6666666667;108816;0.00264666960741068;0;0;160004;18;0;0
0;0.060494616778595;18762;16000;272;1135;1135;288;18891.6666666667;108816;0.00264666960741068;0;0;160004;18;0;0
0;0.0600682230039441;18762;16000;242;1127;1127;288;18891.6666666667;108816;0.00264666960741068;0;0;160004;18;0;0
0;0.0581494510180151;18762;16000;183;1091;1091;288;18891.6666666667;108816;0.00264666960741068;0;0;160004;18;0;0
1;0.0572966634687134;18762;16000;245;1075;1075;288;18891.6666666667;108816;0.00264666960741068;0;0;160004;18;50;1
0;0.0564438759194116;18762;16000;185;1059;1059;288;18891.6666666667;108816;0.00264666960741068;0;0;160004;18;0;0
0;0.0562839782539175;18762;16000;200;1056;1056;288;18891.6666666667;108816;0.00264666960741068;0;0;160004;18;0;0
0;0.0535657179405181;18762;16000;137;1005;1005;288;18891.6666666667;108816;0.00264666960741068;0;0;160004;18;0;0
0;0.0531926233876985;18762;16000;145;998;998;288;18891.6666666667;108816;0.00264666960741068;0;0;160004;18;0;0
0;0.0530860249440358;18762;16000;234;996;996;288;18891.6666666667;108816;0.00264666960741068;0;0;160004;18;0;0
0;0.0528728280567104;18762;16000;173;992;992;288;18891.6666666667;108816;0.00264666960741068;0;0;160004;18;0;0
0;0.0524464342820595;18762;16000;205;984;984;288;18891.6666666667;108816;0.00264666960741068;0;0;160004;18;0;0
0;0.0510606545144441;18762;16000;120;958;958;288;18891.6666666667;108816;0.00264666960741068;0;0;160004;18;0;0
0;0.0507941584052873;18762;16000;154;953;953;288;18891.6666666667;108816;0.00264666960741068;0;0;160004;18;0;0
0;0.0505809615179618;18762;16000;152;949;949;288;18891.6666666667;108816;0.00264666960741068;0;0;160004;18;0;0
0;0.0505809615179618;18762;16000;250;949;949;288;18891.6666666667;108816;0.00264666960741068;0;0;160004;18;0;0
0;0.0508876392104973;18138;16000;164;923;923;288;18891.6666666667;108816;0.00264666960741068;0;0;160005;24;0;0
0;0.04884772301246;18138;16000;146;886;886;288;18891.6666666667;108816;0.00264666960741068;0;0;160005;24;0;0
0;0.0485720586613739;18138;16000;210;881;881;288;18891.6666666667;108816;0.00264666960741068;0;0;160005;24;0;0
0;0.0462013452420333;18138;16000;172;838;838;288;18891.6666666667;108816;0.00264666960741068;0;0;160005;24;0;0
0;0.0459808137611644;18138;16000;195;834;834;288;18891.6666666667;108816;0.00264666960741068;0;0;160005;24;0;0
0;0.0458154151505127;18138;16000;235;831;831;288;18891.6666666667;108816;0.00264666960741068;0;0;160005;24;0;0
1;0.0444922262652994;18138;16000;188;807;807;288;18891.6666666667;108816;0.00264666960741068;0;0;160005;24;48;1
0;0.0437203660822582;18138;16000;207;793;793;288;18891.6666666667;108816;0.00264666960741068;0;0;160005;24;0;0
0;0.0437203660822582;18138;16000;262;793;793;288;18891.6666666667;108816;0.00264666960741068;0;0;160005;24;0;0
0;0.0431139045098688;18138;16000;241;782;782;288;18891.6666666667;108816;0.00264666960741068;0;0;160005;24;0;0
0;0.0430036387694343;18138;16000;189;780;780;288;18891.6666666667;108816;0.00264666960741068;0;0;160005;24;0;0
0;0.042176645716176;18138;16000;230;765;765;288;18891.6666666667;108816;0.00264666960741068;0;0;160005;24;0;0
0;0.0421215128459588;18138;16000;209;764;764;288;18891.6666666667;108816;0.00264666960741068;0;0;160005;24;0;0
0;0.0419561142353071;18138;16000;206;761;761;288;18891.6666666667;108816;0.00264666960741068;0;0;160005;24;0;0
0;0.0379314147094498;18138;16000;236;688;688;288;18891.6666666667;108816;0.00264666960741068;0;0;160005;24;0;0
0;0.0374352188774948;18138;16000;212;679;679;288;18891.6666666667;108816;0.00264666960741068;0;0;160005;24;0;0
0;0.0373249531370603;18138;16000;181;677;677;288;18891.6666666667;108816;0.00264666960741068;0;0;160005;24;0;0
0;0.0372698202668431;18138;16000;133;676;676;288;18891.6666666667;108816;0.00264666960741068;0;0;160005;24;0;0
0;0.0371595545264086;18138;16000;140;674;674;288;18891.6666666667;108816;0.00264666960741068;0;0;160005;24;0;0
0;0.0366633586944536;18138;16000;158;665;665;288;18891.6666666667;108816;0.00264666960741068;0;0;160005;24;0;0
0;0.0366082258242364;18138;16000;252;664;664;288;18891.6666666667;108816;0.00264666960741068;0;0;160005;24;0;0
0;0.0365530929540192;18138;16000;257;663;663;288;18891.6666666667;108816;0.00264666960741068;0;0;160005;24;0;0
0;0.0363325614731503;18138;16000;240;659;659;288;18891.6666666667;108816;0.00264666960741068;0;0;160005;24;0;0
0;0.0361120299922814;18138;16000;279;655;655;288;18891.6666666667;108816;0.00264666960741068;0;0;160005;24;0;0
0;0.0351877757451846;18586;16000;244;654;654;288;18891.6666666667;108816;0.00264666960741068;0;0;160006;44;0;0
1;0.0344883245453567;18586;16000;165;641;641;288;18891.6666666667;108816;0.00264666960741068;0;0;160006;44;49;1
0;0.0340578930377704;18586;16000;163;633;633;288;18891.6666666667;108816;0.00264666960741068;0;0;160006;44;0;0
0;0.0333046378994942;18586;16000;129;619;619;288;18891.6666666667;108816;0.00264666960741068;0;0;160006;44;0;0
0;0.0326589906381147;18586;16000;215;607;607;288;18891.6666666667;108816;0.00264666960741068;0;0;160006;44;0;0
0;0.0324975788227698;18586;16000;134;604;604;288;18891.6666666667;108816;0.00264666960741068;0;0;160006;44;0;0
0;0.0317443236844937;18586;16000;166;590;590;288;18891.6666666667;108816;0.00264666960741068;0;0;160006;44;0;0
0;0.0312062843000108;18586;16000;253;580;580;288;18891.6666666667;108816;0.00264666960741068;0;0;160006;44;0;0
0;0.0310448724846659;18586;16000;149;577;577;288;18891.6666666667;108816;0.00264666960741068;0;0;160006;44;0;0
0;0.0308296567308727;18586;16000;171;573;573;288;18891.6666666667;108816;0.00264666960741068;0;0;160006;44;0;0
0;0.0302916173463898;18586;16000;222;563;563;288;18891.6666666667;108816;0.00264666960741068;0;0;160006;44;0;0
0;0.0298073819003551;18586;16000;249;554;554;288;18891.6666666667;108816;0.00264666960741068;0;0;160006;44;0;0
0;0.029054126762079;18586;16000;144;540;540;288;18891.6666666667;108816;0.00264666960741068;0;0;160006;44;0;0
0;0.0282470676853546;18586;16000;169;525;525;288;18891.6666666667;108816;0.00264666960741068;0;0;160006;44;0;0
0;0.0274400086086302;18586;16000;232;510;510;288;18891.6666666667;108816;0.00264666960741068;0;0;160006;44;0;0
0;0.0269019692241472;18586;16000;247;500;500;288;18891.6666666667;108816;0.00264666960741068;0;0;160006;44;0;0
0;0.0265791455934574;18586;16000;194;494;494;288;18891.6666666667;108816;0.00264666960741068;0;0;160006;44;0;0
0;0.0255030668244916;18586;16000;277;474;474;288;18891.6666666667;108816;0.00264666960741068;0;0;160006;44;0;0
0;0.0251802431938018;18586;16000;260;468;468;288;18891.6666666667;108816;0.00264666960741068;0;0;160006;44;0;0
0;0.0250726353169052;18586;16000;147;466;466;288;18891.6666666667;108816;0.00264666960741068;0;0;160006;44;0;0
0;0.0246422038093188;18586;16000;155;458;458;288;18891.6666666667;108816;0.00264666960741068;0;0;160006;44;0;0
0;0.0238351447325944;18586;16000;174;443;443;288;18891.6666666667;108816;0.00264666960741068;0;0;160006;44;0;0
0;0.0218982029484558;18586;16000;192;407;407;288;18891.6666666667;108816;0.00264666960741068;0;0;160006;44;0;0
0;0.0214677714408695;18586;16000;167;399;399;288;18891.6666666667;108816;0.00264666960741068;0;0;160006;44;0;0
0;0.0214677714408695;18586;16000;225;399;399;288;18891.6666666667;108816;0.00264666960741068;0;0;160006;44;0;0
0;0.0210373399332831;18586;16000;229;391;391;288;18891.6666666667;108816;0.00264666960741068;0;0;160006;44;0;0
0;0.0209297320563865;18586;16000;226;389;389;288;18891.6666666667;108816;0.00264666960741068;0;0;160006;44;0;0
0;0.0204993005488002;18586;16000;126;381;381;288;18891.6666666667;108816;0.00264666960741068;0;0;160006;44;0;0
0;0.0195846335951792;18586;16000;128;364;364;288;18891.6666666667;108816;0.00264666960741068;0;0;160006;44;0;0
0;0.0193156139029377;18586;16000;213;359;359;288;18891.6666666667;108816;0.00264666960741068;0;0;160006;44;0;0
0;0.018454750887765;18586;16000;159;343;343;288;18891.6666666667;108816;0.00264666960741068;0;0;160006;44;0;0
0;0.0172172603034542;18586;16000;178;320;320;288;18891.6666666667;108816;0.00264666960741068;0;0;160006;44;0;0
0;0.0167868287958679;18586;16000;179;312;312;288;18891.6666666667;108816;0.00264666960741068;0;0;160006;44;0;0
0;0.0167868287958679;18586;16000;239;312;312;288;18891.6666666667;108816;0.00264666960741068;0;0;160006;44;0;0
0;0.0166792209189713;18586;16000;135;310;310;288;18891.6666666667;108816;0.00264666960741068;0;0;160006;44;0;0
0;0.015710750026902;18586;16000;160;292;292;288;18891.6666666667;108816;0.00264666960741068;0;0;160006;44;0;0
0;0.0135047885505219;18586;16000;190;251;251;288;18891.6666666667;108816;0.00264666960741068;0;0;160006;44;0;0
0;0.0128053373506941;18586;16000;132;238;238;288;18891.6666666667;108816;0.00264666960741068;0;0;160006;44;0;0
0;0.0127515334122458;18586;16000;157;237;237;288;18891.6666666667;108816;0.00264666960741068;0;0;160006;44;0;0
0;0.0117830625201765;18586;16000;148;219;219;288;18891.6666666667;108816;0.00264666960741068;0;0;160006;44;0;0
0;0.00946949316689982;18586;16000;231;176;176;288;18891.6666666667;108816;0.00264666960741068;0;0;160006;44;0;0
0;0.00839341439793393;18586;16000;208;156;156;288;18891.6666666667;108816;0.00264666960741068;0;0;160006;44;0;0
0;0.00780157107500269;18586;16000;264;145;145;288;18891.6666666667;108816;0.00264666960741068;0;0;160006;44;0;0
0;0.00607984504465727;18586;16000;193;113;113;288;18891.6666666667;108816;0.00264666960741068;0;0;160006;44;0;0
1;1;61117;17000;445;61117;61117;83;36817.4698795181;61117;0.00135805095145377;1;61117;170001;1;83;0
0;0.216753080600633;74255;18000;430;16095;16095;2;1856375;74255;0.0000269342131842974;0;0;180001;6;0;0
0;0.166399569052589;74255;18000;425;12356;12356;2;1856375;74255;0.0000269342131842974;0;0;180001;6;0;0
0;0.163450272708908;74255;18000;424;12137;12137;2;1856375;74255;0.0000269342131842974;0;0;180001;6;0;0
0;0.162871187125446;74255;18000;448;12094;12094;2;1856375;74255;0.0000269342131842974;0;0;180001;6;0;0
1;0.145754494646825;74255;18000;477;10823;10823;2;1856375;74255;0.0000269342131842974;0;0;180001;6;2;1
0;0.144771395865598;74255;18000;390;10750;10750;2;1856375;74255;0.0000269342131842974;0;0;180001;6;0;0
0;0.0470854733122957;140383;19000;471;6610;6610;8;877393.75;140383;0.0000569869571101914;0;0;190001;37;0;0
0;0.0460454613450347;140383;19000;467;6464;6464;8;877393.75;140383;0.0000569869571101914;0;0;190001;37;0;0
0;0.0445068135030595;140383;19000;444;6248;6248;8;877393.75;140383;0.0000569869571101914;0;0;190001;37;0;0
0;0.0415007515154969;140383;19000;462;5826;5826;8;877393.75;140383;0.0000569869571101914;0;0;190001;37;0;0
0;0.0393708639935035;140383;19000;441;5527;5527;8;877393.75;140383;0.0000569869571101914;0;0;190001;37;0;0
0;0.0374831710392284;140383;19000;418;5262;5262;8;877393.75;140383;0.0000569869571101914;0;0;190001;37;0;0
0;0.0369417949466816;140383;19000;421;5186;5186;8;877393.75;140383;0.0000569869571101914;0;0;190001;37;0;0
0;0.0355242443885656;140383;19000;435;4987;4987;8;877393.75;140383;0.0000569869571101914;0;0;190001;37;0;0
0;0.0348688943817984;140383;19000;428;4895;4895;8;877393.75;140383;0.0000569869571101914;0;0;190001;37;0;0
0;0.0332162726256028;140383;19000;395;4663;4663;8;877393.75;140383;0.0000569869571101914;0;0;190001;37;0;0
0;0.0330239416453559;140383;19000;426;4636;4636;8;877393.75;140383;0.0000569869571101914;0;0;190001;37;0;0
0;0.0315992677176011;140383;19000;439;4436;4436;8;877393.75;140383;0.0000569869571101914;0;0;190001;37;0;0
0;0.0299466459614056;140383;19000;422;4204;4204;8;877393.75;140383;0.0000569869571101914;0;0;190001;37;0;0
0;0.0281658035517121;140383;19000;446;3954;3954;8;877393.75;140383;0.0000569869571101914;0;0;190001;37;0;0
0;0.0274249731092796;140383;19000;442;3850;3850;8;877393.75;140383;0.0000569869571101914;0;0;190001;37;0;0
0;0.0272825057165041;140383;19000;427;3830;3830;8;877393.75;140383;0.0000569869571101914;0;0;190001;37;0;0
0;0.0265844154919043;140383;19000;432;3732;3732;8;877393.75;140383;0.0000569869571101914;0;0;190001;37;0;0
0;0.0258934486369432;140383;19000;396;3635;3635;8;877393.75;140383;0.0000569869571101914;0;0;190001;37;0;0
0;0.0249816573231802;140383;19000;438;3507;3507;8;877393.75;140383;0.0000569869571101914;0;0;190001;37;0;0
0;0.0247679562340169;140383;19000;389;3477;3477;8;877393.75;140383;0.0000569869571101914;0;0;190001;37;0;0
0;0.0230156073028786;140383;19000;453;3231;3231;8;877393.75;140383;0.0000569869571101914;0;0;190001;37;0;0
1;0.0226380687120235;140383;19000;452;3178;3178;8;877393.75;140383;0.0000569869571101914;0;0;190001;37;8;1
0;0.0216123034840401;140383;19000;482;3034;3034;8;877393.75;140383;0.0000569869571101914;0;0;190001;37;0;0
0;0.0215980567447625;140383;19000;472;3032;3032;8;877393.75;140383;0.0000569869571101914;0;0;190001;37;0;0
0;0.0209996936951055;140383;19000;480;2948;2948;8;877393.75;140383;0.0000569869571101914;0;0;190001;37;0;0
0;0.0202944801008669;140383;19000;473;2849;2849;8;877393.75;140383;0.0000569869571101914;0;0;190001;37;0;0
0;0.0197174871601262;140383;19000;479;2768;2768;8;877393.75;140383;0.0000569869571101914;0;0;190001;37;0;0
0;0.0196035132459058;140383;19000;458;2752;2752;8;877393.75;140383;0.0000569869571101914;0;0;190001;37;0;0
0;0.0195536496584344;140383;19000;415;2745;2745;8;877393.75;140383;0.0000569869571101914;0;0;190001;37;0;0
0;0.0185136376911734;140383;19000;394;2599;2599;8;877393.75;140383;0.0000569869571101914;0;0;190001;37;0;0
0;0.0184067871465918;140383;19000;478;2584;2584;8;877393.75;140383;0.0000569869571101914;0;0;190001;37;0;0
0;0.0179651382289878;140383;19000;450;2522;2522;8;877393.75;140383;0.0000569869571101914;0;0;190001;37;0;0
0;0.0172884181133043;140383;19000;393;2427;2427;8;877393.75;140383;0.0000569869571101914;0;0;190001;37;0;0
0;0.0163766267995413;140383;19000;412;2299;2299;8;877393.75;140383;0.0000569869571101914;0;0;190001;37;0;0
0;0.0158922376641046;140383;19000;385;2231;2231;8;877393.75;140383;0.0000569869571101914;0;0;190001;37;0;0
0;0.0153223680930027;140383;19000;465;2151;2151;8;877393.75;140383;0.0000569869571101914;0;0;190001;37;0;0
0;0.0149875697199803;140383;19000;474;2104;2104;8;877393.75;140383;0.0000569869571101914;0;0;190001;37;0;0
0;0.032126600167617;60853;20000;405;1955;1955;13;234050;60853;0.00021362956633198;0;0;200001;55;0;0
0;0.0317486401656451;60853;20000;416;1932;1932;13;234050;60853;0.00021362956633198;0;0;200001;55;0;0
0;0.0309105549438812;60853;20000;476;1881;1881;13;234050;60853;0.00021362956633198;0;0;200001;55;0;0
0;0.0294315810231213;60853;20000;398;1791;1791;13;234050;60853;0.00021362956633198;0;0;200001;55;0;0
0;0.0291522192825333;60853;20000;440;1774;1774;13;234050;60853;0.00021362956633198;0;0;200001;55;0;0
0;0.0285770627577934;60853;20000;411;1739;1739;13;234050;60853;0.00021362956633198;0;0;200001;55;0;0
1;0.0275910801439535;60853;20000;423;1679;1679;13;234050;60853;0.00021362956633198;0;0;200001;55;13;1
0;0.0269830575320855;60853;20000;391;1642;1642;13;234050;60853;0.00021362956633198;0;0;200001;55;0;0
0;0.0258820436132976;60853;20000;449;1575;1575;13;234050;60853;0.00021362956633198;0;0;200001;55;0;0
0;0.0257341462212216;60853;20000;419;1566;1566;13;234050;60853;0.00021362956633198;0;0;200001;55;0;0
0;0.0257012801340936;60853;20000;387;1564;1564;13;234050;60853;0.00021362956633198;0;0;200001;55;0;0
0;0.0246166992588697;60853;20000;429;1498;1498;13;234050;60853;0.00021362956633198;0;0;200001;55;0;0
0;0.0243537705618458;60853;20000;433;1482;1482;13;234050;60853;0.00021362956633198;0;0;200001;55;0;0
0;0.0235649844707738;60853;20000;460;1434;1434;13;234050;60853;0.00021362956633198;0;0;200001;55;0;0
0;0.0230391270767259;60853;20000;451;1402;1402;13;234050;60853;0.00021362956633198;0;0;200001;55;0;0
0;0.0226940331618819;60853;20000;436;1381;1381;13;234050;60853;0.00021362956633198;0;0;200001;55;0;0
0;0.0226118679440619;60853;20000;384;1376;1376;13;234050;60853;0.00021362956633198;0;0;200001;55;0;0
0;0.0225625688133699;60853;20000;468;1373;1373;13;234050;60853;0.00021362956633198;0;0;200001;55;0;0
0;0.02206957750645;60853;20000;386;1343;1343;13;234050;60853;0.00021362956633198;0;0;200001;55;0;0
0;0.021313657502506;60853;20000;408;1297;1297;13;234050;60853;0.00021362956633198;0;0;200001;55;0;0
0;0.0211493270668661;60853;20000;455;1287;1287;13;234050;60853;0.00021362956633198;0;0;200001;55;0;0
0;0.0210835948926101;60853;20000;461;1283;1283;13;234050;60853;0.00021362956633198;0;0;200001;55;0;0
0;0.0210671618490461;60853;20000;463;1282;1282;13;234050;60853;0.00021362956633198;0;0;200001;55;0;0
0;0.0210507288054821;60853;20000;413;1281;1281;13;234050;60853;0.00021362956633198;0;0;200001;55;0;0
0;0.0203441079322301;60853;20000;392;1238;1238;13;234050;60853;0.00021362956633198;0;0;200001;55;0;0
0;0.0199332818431302;60853;20000;401;1213;1213;13;234050;60853;0.00021362956633198;0;0;200001;55;0;0
0;0.0189965983599823;60853;20000;434;1156;1156;13;234050;60853;0.00021362956633198;0;0;200001;55;0;0
0;0.0185200400966263;60853;20000;470;1127;1127;13;234050;60853;0.00021362956633198;0;0;200001;55;0;0
0;0.0171067983501224;60853;20000;466;1041;1041;13;234050;60853;0.00021362956633198;0;0;200001;55;0;0
0;0.0162851461719225;60853;20000;456;991;991;13;234050;60853;0.00021362956633198;0;0;200001;55;0;0
0;0.0161208157362825;60853;20000;409;981;981;13;234050;60853;0.00021362956633198;0;0;200001;55;0;0
0;0.0160715166055905;60853;20000;454;978;978;13;234050;60853;0.00021362956633198;0;0;200001;55;0;0
0;0.0155785252986706;60853;20000;443;948;948;13;234050;60853;0.00021362956633198;0;0;200001;55;0;0
0;0.0150198018174946;60853;20000;447;914;914;13;234050;60853;0.00021362956633198;0;0;200001;55;0;0
0;0.0138366226808867;60853;20000;397;842;842;13;234050;60853;0.00021362956633198;0;0;200001;55;0;0
0;0.0137051583323747;60853;20000;404;834;834;13;234050;60853;0.00021362956633198;0;0;200001;55;0;0
0;0.0129821044155588;60853;20000;417;790;790;13;234050;60853;0.00021362956633198;0;0;200001;55;0;0
0;0.0128835061541748;60853;20000;437;784;784;13;234050;60853;0.00021362956633198;0;0;200001;55;0;0
0;0.0125219791957668;60853;20000;400;762;762;13;234050;60853;0.00021362956633198;0;0;200001;55;0;0
0;0.0124891131086389;60853;20000;406;760;760;13;234050;60853;0.00021362956633198;0;0;200001;55;0;0
0;0.0124562470215109;60853;20000;407;758;758;13;234050;60853;0.00021362956633198;0;0;200001;55;0;0
0;0.0118646574532069;60853;20000;464;722;722;13;234050;60853;0.00021362956633198;0;0;200001;55;0;0
0;0.0117660591918229;60853;20000;459;716;716;13;234050;60853;0.00021362956633198;0;0;200001;55;0;0
0;0.011158036579955;60853;20000;481;679;679;13;234050;60853;0.00021362956633198;0;0;200001;55;0;0
0;0.011092304405699;60853;20000;457;675;675;13;234050;60853;0.00021362956633198;0;0;200001;55;0;0
0;0.0102706522274991;60853;20000;475;625;625;13;234050;60853;0.00021362956633198;0;0;200001;55;0;0
